"mmsi","timestamp","lat","lon"
"564654000","2023-03-16 16:24:00+00","1.19936","103.79341"
"564654000","2023-03-22 07:21:29+00","1.24042","103.87243"
"564654000","2023-03-20 03:51:07+00","1.26353","103.94812"
"564654000","2023-03-11 04:52:07+00","1.2677","103.88555"
"564654000","2023-03-13 16:32:32+00","1.23334","103.82612"
"564654000","2023-03-20 17:35:52+00","1.22951","103.81772"
"564654000","2023-03-09 20:36:40+00","1.27992","103.90187"
"563078430","2023-03-21 08:30:00+00","1.2709431064254575","103.87722119996887"
"564654000","2023-03-23 02:36:24+00","1.22731","103.89477"
"564654000","2023-03-20 16:47:22+00","1.23323","103.8011"
"563014650","2023-03-19 05:39:53+00","1.20646","103.81163"
"564654000","2023-03-19 12:59:47+00","1.23661","103.83706"
"564654000","2023-03-07 05:37:06+00","1.25268","103.87285"
"564654000","2023-03-14 02:01:25+00","1.25428","103.85547"
"564654000","2023-03-08 15:53:21+00","1.2358","103.81358"
"538008064","2023-03-20 15:50:59+00","9.2735","-79.92283"
"564654000","2023-03-20 08:11:05+00","1.23555","103.90623"
"352002300","2023-03-13 02:30:00+00","1.2482073333979187","103.9311165977456"
"232006548","2023-03-15 17:37:22+00","44.02212","8.95399"
"564780000","2023-03-20 11:12:55+00","1.30125","103.9488"
"564654000","2023-03-19 03:15:22+00","1.25758","103.77605"
"232006548","2023-03-17 16:30:00+00","44.073077915438866","9.202308872506112"
"518998309","2023-03-19 06:22:47+00","29.39283","49.21767"
"352656000","2023-03-05 19:30:00+00","8.815678836655659","-79.59148807657422"
"564654000","2023-03-19 09:52:47+00","1.26163","103.81872"
"564654000","2023-03-11 03:40:25+00","1.22248","103.87928"
"565761000","2023-03-08 22:32:08+00","1.3023","103.95119"
"538008084","2023-03-16 20:47:41+00","43.45372","10.24676"
"352656000","2023-03-22 21:30:00+00","8.826080517631349","-79.56046336148135"
"564654000","2023-03-13 19:40:49+00","1.21199","103.80237"
"564654000","2023-03-13 17:45:50+00","1.25098","103.7819"
"564654000","2023-03-08 19:14:00+00","1.2432","103.80302"
"564654000","2023-03-19 07:18:49+00","1.21563","103.81525"
"564654000","2023-03-05 10:50:12+00","1.2528","103.92667"
"565761000","2023-03-07 02:30:00+00","1.283734655521805","103.72786986220862"
"564780000","2023-03-12 06:30:00+00","1.2962513827392799","103.93455180770613"
"565761000","2023-03-18 05:08:39+00","1.28371","103.72784"
"564654000","2023-03-20 03:27:19+00","1.25698","103.84105"
"564654000","2023-03-07 06:03:20+00","1.27803","103.92865"
"352656000","2023-03-16 18:30:00+00","8.815764668806628","-79.55647941545368"
"232006548","2023-03-14 22:30:00+00","44.02393756768715","8.955583011352678"
"564654000","2023-03-08 14:00:25+00","1.24848","103.78798"
"564654000","2023-03-19 02:39:53+00","1.20177","103.79335"
"565761000","2023-03-21 14:28:41+00","1.1797","103.74993"
"564654000","2023-03-08 10:44:13+00","1.23015","103.882"
"352656000","2023-03-14 02:13:17+00","8.83703","-79.56136"
"564780000","2023-03-22 16:30:00+00","1.2980181183458739","103.94513874048131"
"564654000","2023-03-09 06:23:33+00","1.2329","103.91825"
"564654000","2023-03-21 14:30:00+00","1.256654207258555","103.84513208593566"
"538008084","2023-03-17 17:30:00+00","43.5596300000001","10.294036553417124"
"564654000","2023-03-08 09:50:49+00","1.22485","103.89977"
"563014650","2023-03-15 03:57:54+00","1.28619","103.96261"
"563014650","2023-03-18 16:05:15+00","1.20035","103.82719"
"563014650","2023-03-21 19:41:46+00","1.23942","103.89645"
"563078430","2023-03-09 11:30:00+00","1.251498348240566","103.6888105418008"
"352656000","2023-03-05 14:30:00+00","8.853383951609564","-79.51735938410214"
"875832716","2023-03-22 04:30:00+00","44.10700786588922","9.224237407496023"
"564780000","2023-03-07 21:14:09+00","1.30289","103.96845"
"563078430","2023-03-14 04:33:17+00","1.26553","103.7502"
"563014650","2023-03-11 00:00:05+00","1.30345","103.98697"
"564654000","2023-03-06 08:07:38+00","1.2571","103.8411"
"538008064","2023-03-20 01:30:00+00","8.831433049581946","-79.5454802711931"
"563014650","2023-03-13 07:52:34+00","1.29171","103.93859"
"564654000","2023-03-23 00:32:27+00","1.2619","103.87685"
"563078430","2023-03-21 11:36:05+00","1.22614","103.70906"
"563014650","2023-03-16 03:54:23+00","1.27735","103.91426"
"564654000","2023-03-17 23:54:19+00","1.24993","103.87512"
"565761000","2023-03-07 18:12:21+00","1.21584","103.86006"
"564654000","2023-03-05 04:19:27+00","1.26077","103.91008"
"563014650","2023-03-12 13:42:24+00","1.2929","103.93831"
"232006548","2023-03-16 07:30:00+00","44.058312986954","8.99689620905934"
"538008064","2023-03-13 23:56:31+00","8.80283","-79.42483"
"563078430","2023-03-11 21:19:22+00","1.26652","103.75049"
"564780000","2023-03-07 00:14:39+00","1.29181","103.96712"
"563014650","2023-03-12 19:32:23+00","1.28234","103.96156"
"564654000","2023-03-14 07:20:00+00","1.26628","103.88253"
"564654000","2023-03-05 05:06:56+00","1.25603","103.84683"
"565761000","2023-03-05 09:09:45+00","1.2241","103.78372"
"563078430","2023-03-08 17:01:05+00","1.25582","103.91242"
"563014650","2023-03-09 16:02:43+00","1.2943","104.02354"
"563014650","2023-03-19 06:29:14+00","1.23912","103.89745"
"564780000","2023-03-18 07:30:00+00","1.301777848276784","103.95070713247513"
"518998309","2023-03-19 10:26:26+00","28.95417","48.69333"
"352656000","2023-03-15 16:00:44+00","8.79833","-79.58218"
"563014650","2023-03-07 03:01:04+00","1.27843","103.92336"
"564654000","2023-03-12 09:57:14+00","1.23137","103.90425"
"529123000","2023-03-21 06:06:32+00","29.6785","48.81767"
"563078430","2023-03-14 19:30:00+00","1.191781329357193","103.74698565313864"
"563014650","2023-03-08 01:45:45+00","1.26317","103.88517"
"563078430","2023-03-15 11:09:58+00","1.15002","103.7413"
"352656000","2023-03-17 09:19:00+00","8.81259","-79.54124"
"564654000","2023-03-07 19:36:31+00","1.2453","103.90733"
"564654000","2023-03-12 23:34:07+00","1.2571","103.8414"
"564654000","2023-03-09 07:15:40+00","1.26892","103.88683"
"232006548","2023-03-18 04:30:00+00","44.06675560091317","9.263859459684179"
"565761000","2023-03-11 03:54:10+00","1.27344","103.7512"
"564654000","2023-03-13 22:33:40+00","1.23534","103.8333"
"564654000","2023-03-05 10:18:36+00","1.27658","103.91492"
"563078430","2023-03-21 09:30:25+00","1.26916","103.88244"
"232006548","2023-03-15 00:58:06+00","44.0209","8.95349"
"563078430","2023-03-21 09:26:11+00","1.27161","103.87863"
"564654000","2023-03-12 08:51:56+00","1.22958","103.81165"
"564654000","2023-03-14 19:30:00+00","1.2571550340529831","103.84121070587103"
"564654000","2023-03-04 20:48:36+00","1.23763","103.86447"
"563078430","2023-03-10 21:30:00+00","1.224126965111698","103.70699792576072"
"538008064","2023-03-14 12:30:00+00","8.832553180148794","-79.54600324031436"
"564654000","2023-03-18 08:03:31+00","1.25242","103.94852"
"538008084","2023-03-19 12:30:00+00","43.559622796524984","10.294051398261566"
"232006548","2023-03-15 15:06:53+00","44.32081","8.99097"
"564654000","2023-03-19 14:19:51+00","1.16749","103.75842"
"565761000","2023-03-23 00:32:15+00","1.23205","103.78729"
"564654000","2023-03-07 06:48:55+00","1.23725","103.82243"
"875832716","2023-03-21 13:30:00+00","44.16334910896798","9.108175482978295"
"564654000","2023-03-06 20:15:28+00","1.23617","103.82427"
"563078430","2023-03-22 15:46:29+00","1.20127","103.65117"
"564654000","2023-03-12 08:08:11+00","1.23423","103.89948"
"518998309","2023-03-21 05:13:02+00","29.39433","48.95383"
"232006548","2023-03-15 02:30:00+00","44.02100737993449","8.953648860846137"
"564654000","2023-03-20 10:09:05+00","1.25936","103.84766"
"352656000","2023-03-08 12:30:00+00","8.872222342136803","-79.53516898965782"
"563014650","2023-03-11 01:58:34+00","1.30546","103.98503"
"529123000","2023-03-05 16:01:54+00","29.3415","49.0215"
"563078430","2023-03-09 07:28:07+00","1.25825","103.76838"
"564654000","2023-03-13 15:47:20+00","1.20073","103.82063"
"232345740","2023-03-21 10:30:00+00","44.178010165705494","9.088024989782774"
"529123000","2023-03-14 07:30:00+00","26.313875476643275","54.998410492828484"
"564654000","2023-03-19 15:01:33+00","1.22248","103.7897"
"529123000","2023-03-16 03:30:00+00","29.68021657985812","48.81178342021451"
"565761000","2023-03-05 23:27:37+00","1.18179","103.78179"
"564654000","2023-03-09 08:15:46+00","1.26723","103.94203"
"352656000","2023-03-11 05:31:11+00","8.8115","-79.61118"
"352656000","2023-03-10 21:15:42+00","8.82369","-79.55718"
"565761000","2023-03-08 09:25:41+00","1.2699","103.90435"
"564780000","2023-03-07 09:42:40+00","1.2451","103.78205"
"564654000","2023-03-19 06:22:31+00","1.20793","103.80545"
"565761000","2023-03-07 00:46:04+00","1.26265","103.76119"
"564654000","2023-03-10 20:30:00+00","1.257069387857612","103.8410976869043"
"564654000","2023-03-10 23:20:16+00","1.28688","104.00357"
"564654000","2023-03-11 01:49:12+00","1.25652","103.93068"
"564654000","2023-03-08 05:04:12+00","1.25628","103.84608"
"563078430","2023-03-15 20:30:00+00","1.2457834176066251","103.69342255095775"
"564780000","2023-03-11 00:00:10+00","1.27753","103.61028"
"565761000","2023-03-23 06:48:52+00","1.22918","103.71276"
"538008064","2023-03-17 03:30:00+00","8.831686169461626","-79.54614094514612"
"564654000","2023-03-06 06:16:29+00","1.2913","103.76072"
"565761000","2023-03-04 15:25:33+00","1.2812","103.93681"
"563078430","2023-03-10 22:30:00+00","1.2241160872091759","103.70699876252242"
"564654000","2023-03-15 22:51:10+00","1.22193","103.8091"
"564654000","2023-03-07 20:07:40+00","1.23777","103.8677"
"563014650","2023-03-23 11:30:00+00","1.2966361394877004","103.94002323844713"
"564654000","2023-03-10 01:30:00+00","1.260866726101634","103.95598617537622"
"564780000","2023-03-09 23:39:00+00","1.30042","103.95153"
"352002300","2023-03-14 11:30:27+00","1.33489","103.30481"
"529123000","2023-03-15 14:30:00+00","28.914441306794643","49.9291452324519"
"352656000","2023-03-20 20:30:00+00","8.825291240391845","-79.55999209906524"
"565761000","2023-03-07 14:55:58+00","1.29936","103.96844"
"564780000","2023-03-21 10:37:45+00","1.27645","103.90467"
"564654000","2023-03-20 20:33:06+00","1.19825","103.7994"
"564654000","2023-03-13 22:28:28+00","1.2461","103.80772"
"563014650","2023-03-13 15:02:44+00","1.29331","103.93858"
"352656000","2023-03-15 15:51:46+00","8.79832","-79.58209"
"564654000","2023-03-07 05:19:04+00","1.22445","103.88968"
"564654000","2023-03-05 01:44:31+00","1.26157","103.9017"
"565761000","2023-03-07 00:33:44+00","1.24791","103.75144"
"563014650","2023-03-08 03:30:00+00","1.262714472828149","103.88503402172799"
"564654000","2023-03-05 07:07:19+00","1.25083","103.87862"
"565761000","2023-03-11 03:47:19+00","1.26348","103.76313"
"518998309","2023-03-23 21:30:00+00","27.12015933158282","52.53278369931499"
"352656000","2023-03-19 08:30:00+00","8.813396701065274","-79.6102961708206"
"518998309","2023-03-16 06:23:19+00","28.99856","50.14945"
"564654000","2023-03-21 12:30:00+00","1.2565594239401983","103.84570857401965"
"352656000","2023-03-09 02:41:21+00","8.85206","-79.52253"
"565761000","2023-03-08 04:30:51+00","1.28242","103.73171"
"564654000","2023-03-20 20:20:49+00","1.22526","103.78539"
"564654000","2023-03-11 04:55:18+00","1.26573","103.889"
"563078430","2023-03-07 22:33:16+00","1.22909","103.71416"
"564780000","2023-03-21 15:30:00+00","1.2978932953736293","103.94363709535799"
"564654000","2023-03-15 11:22:54+00","1.25085","103.93548"
"563078430","2023-03-09 03:30:00+00","1.2926138858457596","103.94506838439226"
"352002300","2023-03-13 21:30:00+00","1.2482372963242858","103.93360171268752"
"563078430","2023-03-12 00:07:06+00","1.23831","103.71754"
"563014650","2023-03-08 17:38:24+00","1.2967","103.97323"
"565761000","2023-03-10 10:26:54+00","1.24005","103.81591"
"563014650","2023-03-20 01:30:00+00","1.2997741313050057","103.95603257397707"
"565761000","2023-03-13 06:37:12+00","1.28428","103.92353"
"564654000","2023-03-08 18:27:32+00","1.22377","103.89138"
"565761000","2023-03-21 00:23:29+00","1.2403","103.7314"
"564654000","2023-03-04 19:19:29+00","1.25563","103.886"
"563078430","2023-03-06 05:30:00+00","1.224839899163154","103.72063989612914"
"352656000","2023-03-06 01:56:26+00","8.82964","-79.5943"
"563078430","2023-03-16 01:25:05+00","1.19457","103.81187"
"564654000","2023-03-06 22:20:57+00","1.20705","103.79993"
"564654000","2023-03-23 00:12:07+00","1.25482","103.88988"
"538008064","2023-03-14 00:50:26+00","8.832","-79.5115"
"538008064","2023-03-16 05:12:53+00","8.8315","-79.54517"
"563078430","2023-03-17 05:54:19+00","1.29022","104.04123"
"563014650","2023-03-06 04:10:56+00","1.28816","103.76403"
"564654000","2023-03-05 11:47:24+00","1.28125","103.94013"
"565761000","2023-03-17 15:11:51+00","1.23544","103.71821"
"564654000","2023-03-08 13:22:42+00","1.24115","103.84438"
"564654000","2023-03-21 00:08:30+00","1.27","103.8861"
"564654000","2023-03-19 13:35:05+00","1.19977","103.79262"
"529123000","2023-03-05 00:42:39+00","27.51517","51.3535"
"564654000","2023-03-11 20:26:16+00","1.27638","103.94658"
"565761000","2023-03-05 00:34:57+00","1.28228","103.738"
"563014650","2023-03-15 17:30:00+00","1.2998744885898164","103.95555979136707"
"563078430","2023-03-16 21:30:00+00","1.1939878264564858","103.74744242265288"
"529123000","2023-03-18 14:30:00+00","29.680330000000012","48.81167"
"538008084","2023-03-14 12:39:45+00","36.13806","14.82415"
"564654000","2023-03-19 18:42:15+00","1.2366","103.83661"
"564654000","2023-03-21 08:48:56+00","1.26353","103.90137"
"564654000","2023-03-16 16:01:21+00","1.23777","103.83944"
"518998309","2023-03-22 05:30:00+00","29.683330000000005","48.80817"
"564654000","2023-03-10 00:27:25+00","1.25655","103.84547"
"538008084","2023-03-17 06:30:09+00","43.53228","10.27016"
"563014650","2023-03-11 13:30:00+00","1.1946127828761195","103.74304003519957"
"565761000","2023-03-21 08:52:42+00","1.22336","103.71465"
"518998309","2023-03-16 02:22:30+00","28.34526","50.68304"
"352656000","2023-03-18 21:30:00+00","8.813477213392355","-79.61037764182345"
"563014650","2023-03-11 16:30:00+00","1.194563512841706","103.74346938870154"
"563014650","2023-03-12 21:30:00+00","1.2478211507260049","103.93273884931267"
"564654000","2023-03-07 08:12:38+00","1.18183","103.80595"
"564654000","2023-03-11 02:19:00+00","1.22117","103.89277"
"564780000","2023-03-07 16:11:31+00","1.20156","103.83127"
"564654000","2023-03-21 08:29:41+00","1.24283","103.92728"
"563078430","2023-03-20 09:31:28+00","1.22921","103.70879"
"564654000","2023-03-23 05:03:58+00","1.25719","103.84113"
"563078430","2023-03-06 04:07:26+00","1.25718","103.73418"
"563078430","2023-03-19 03:14:16+00","1.2713","103.91373"
"565761000","2023-03-14 00:51:25+00","1.24163","103.78556"
"565761000","2023-03-11 16:03:15+00","1.24814","103.86512"
"564654000","2023-03-04 18:03:35+00","1.26732","103.90627"
"563014650","2023-03-10 23:38:54+00","1.30009","103.95999"
"565761000","2023-03-09 00:40:41+00","1.28142","103.73871"
"564654000","2023-03-19 13:29:41+00","1.21476","103.79106"
"564654000","2023-03-23 02:24:06+00","1.22254","103.88304"
"564654000","2023-03-09 22:53:06+00","1.26983","103.93583"
"564654000","2023-03-08 00:23:28+00","1.23987","103.8089"
"564654000","2023-03-09 23:22:06+00","1.27523","103.92275"
"563014650","2023-03-12 09:13:04+00","1.23997","103.73296"
"232006548","2023-03-22 03:30:00+00","44.09810690248911","9.224533934040346"
"565761000","2023-03-04 22:53:37+00","1.28224","103.91368"
"564654000","2023-03-20 10:24:35+00","1.25591","103.84684"
"529123000","2023-03-07 17:27:23+00","29.608","48.8645"
"563014650","2023-03-07 09:08:05+00","1.25378","103.89865"
"564654000","2023-03-15 13:36:35+00","1.2134","103.80114"
"563014650","2023-03-08 05:18:15+00","1.29537","103.94024"
"564780000","2023-03-21 10:54:46+00","1.28898","103.92403"
"538008064","2023-03-20 18:15:38+00","9.6125","-79.95533"
"564654000","2023-03-13 10:27:23+00","1.25704","103.84121"
"563078430","2023-03-12 10:31:51+00","1.25667","103.78208"
"564654000","2023-03-17 04:34:25+00","1.24447","103.88997"
"565761000","2023-03-21 02:30:00+00","1.2836344787192089","103.72810852019028"
"565761000","2023-03-05 23:50:28+00","1.19546","103.80807"
"564654000","2023-03-20 08:24:44+00","1.24101","103.91047"
"563078430","2023-03-15 15:30:00+00","1.2447249066032204","103.69306290244627"
"875832716","2023-03-16 20:30:00+00","44.06940926430337","9.067329862128846"
"352656000","2023-03-09 02:29:05+00","8.86966","-79.53123"
"564654000","2023-03-11 01:32:50+00","1.2457","103.93607"
"563014650","2023-03-05 21:07:55+00","1.21935","103.86353"
"563014650","2023-03-11 04:30:00+00","1.2988940157388817","103.95005476728352"
"564654000","2023-03-04 22:00:14+00","1.2546","103.85938"
"564654000","2023-03-15 05:23:28+00","1.28235","103.9512"
"563078430","2023-03-11 20:48:24+00","1.23964","103.78901"
"565761000","2023-03-22 05:30:00+00","1.2461527360404905","103.73074338252307"
"538008084","2023-03-19 01:30:00+00","43.55965232782758","10.294066163911591"
"565761000","2023-03-07 18:51:00+00","1.17818","103.78128"
"564654000","2023-03-15 13:34:33+00","1.20472","103.80198"
"352656000","2023-03-14 16:45:28+00","8.8316","-79.54532"
"563014650","2023-03-12 03:30:00+00","1.2841856929265727","103.65594145072636"
"232345740","2023-03-16 05:30:00+00","44.05193882619678","8.983495479710443"
"564654000","2023-03-21 00:52:50+00","1.24623","103.91765"
"564654000","2023-03-04 20:49:36+00","1.23752","103.86437"
"529123000","2023-03-07 10:30:00+00","29.680170000000004","48.81167"
"564654000","2023-03-21 01:06:57+00","1.27823","103.90057"
"564654000","2023-03-13 12:54:49+00","1.25698","103.84307"
"563014650","2023-03-19 03:15:13+00","1.19784","103.70308"
"538008084","2023-03-20 18:43:14+00","42.7985","9.66095"
"564780000","2023-03-18 19:30:00+00","1.3013411434996378","103.95027072804848"
"563078430","2023-03-09 07:59:47+00","1.24775","103.71393"
"565761000","2023-03-23 00:47:54+00","1.26218","103.76801"
"538008064","2023-03-16 22:10:39+00","8.831","-79.54583"
"564654000","2023-03-19 11:47:46+00","1.2384","103.88153"
"538008064","2023-03-20 18:58:47+00","9.765","-79.964"
"352002300","2023-03-12 21:30:00+00","1.2477725467473528","103.9330709263465"
"564654000","2023-03-05 00:50:04+00","1.25733","103.84167"
"565761000","2023-03-13 23:34:21+00","1.19743","103.73764"
"538008084","2023-03-18 22:35:32+00","43.55964","10.29403"
"538008064","2023-03-15 04:30:00+00","8.83148187109327","-79.54543175334608"
"565761000","2023-03-16 21:30:00+00","1.223775405342795","103.72030124295378"
"563014650","2023-03-16 23:18:14+00","1.24326","103.87546"
"529123000","2023-03-09 11:33:05+00","26.15705","54.8321"
"564780000","2023-03-10 13:13:20+00","1.2268","103.87147"
"564780000","2023-03-07 17:43:40+00","1.24371","103.88848"
"564654000","2023-03-06 22:08:13+00","1.23967","103.78466"
"564654000","2023-03-13 23:58:45+00","1.22942","103.89538"
"564654000","2023-03-15 11:42:09+00","1.25138","103.85681"
"352656000","2023-03-15 01:28:50+00","8.85981","-79.52379"
"352656000","2023-03-06 15:30:00+00","8.813728283373836","-79.61014008855071"
"564654000","2023-03-04 18:34:48+00","1.24263","103.81342"
"563014650","2023-03-13 11:33:33+00","1.29246","103.93874"
"352002300","2023-03-13 23:15:30+00","1.24879","103.93495"
"563014650","2023-03-09 10:30:00+00","1.3000249630138194","103.95365496301368"
"564654000","2023-03-10 05:55:42+00","1.25388","103.8872"
"564654000","2023-03-11 06:35:30+00","1.27028","103.93855"
"563078430","2023-03-11 13:55:28+00","1.23143","103.89432"
"565761000","2023-03-04 23:54:18+00","1.21708","103.79964"
"563014650","2023-03-05 22:10:45+00","1.24106","103.78633"
"563078430","2023-03-06 18:17:38+00","1.2921","103.9655"
"529123000","2023-03-20 09:30:00+00","29.680330000000012","48.81167"
"564654000","2023-03-08 00:13:52+00","1.2355","103.8332"
"563014650","2023-03-06 21:00:34+00","1.28784","103.95702"
"564654000","2023-03-13 14:05:56+00","1.23305","103.79756"
"564654000","2023-03-04 18:40:11+00","1.25308","103.80285"
"564654000","2023-03-10 06:18:16+00","1.24126","103.90155"
"518998309","2023-03-15 09:25:13+00","26.46496","53.50382"
"538008064","2023-03-13 22:48:49+00","8.56967","-79.36483"
"529123000","2023-03-22 00:13:53+00","27.4715","51.401"
"352656000","2023-03-14 22:30:00+00","8.808947972606582","-79.5224124474886"
"564654000","2023-03-10 03:59:57+00","1.23366","103.89885"
"563078430","2023-03-07 17:30:00+00","1.2369415363053964","103.5482494588016"
"563078430","2023-03-08 14:10:55+00","1.2556","103.627"
"563078430","2023-03-22 18:48:06+00","1.22113","103.71417"
"529123000","2023-03-15 21:21:18+00","29.55767","48.9"
"564654000","2023-03-20 07:57:16+00","1.22972","103.88997"
"564654000","2023-03-13 08:05:26+00","1.21085","103.82248"
"529123000","2023-03-22 01:30:00+00","27.36375032218109","51.63267232701079"
"564654000","2023-03-19 07:51:00+00","1.21048","103.82132"
"564654000","2023-03-14 07:48:14+00","1.2374","103.87392"
"564654000","2023-03-20 22:21:48+00","1.19952","103.80227"
"563078430","2023-03-14 15:56:10+00","1.2535","103.68837"
"563078430","2023-03-21 09:43:54+00","1.24264","103.88775"
"564654000","2023-03-19 11:28:56+00","1.25963","103.87285"
"564780000","2023-03-11 15:10:20+00","1.20381","103.8442"
"564654000","2023-03-21 19:30:00+00","1.2568911649939725","103.84369086554385"
"565761000","2023-03-05 23:09:38+00","1.18982","103.75537"
"529123000","2023-03-13 22:21:36+00","26.51383","56.67617"
"564654000","2023-03-19 10:48:48+00","1.2622","103.81768"
"564654000","2023-03-20 07:58:26+00","1.22902","103.89382"
"564654000","2023-03-07 10:25:05+00","1.27443","103.88385"
"563078430","2023-03-08 11:30:00+00","1.254516562281573","103.62429161565998"
"563014650","2023-03-05 20:23:45+00","1.27849","103.92632"
"352656000","2023-03-20 18:39:05+00","8.83821","-79.54112"
"564654000","2023-03-13 06:35:27+00","1.20863","103.80283"
"563014650","2023-03-04 17:46:25+00","1.29456","103.94269"
"563014650","2023-03-10 10:44:15+00","1.28466","103.92966"
"518998309","2023-03-24 03:30:00+00","26.474512925104538","53.505695151553226"
"538008084","2023-03-17 06:48:28+00","43.54877","10.29154"
"563014650","2023-03-11 01:54:44+00","1.30491","103.99033"
"564654000","2023-03-09 06:09:54+00","1.2312","103.89822"
"564654000","2023-03-20 21:02:48+00","1.20528","103.8045"
"518998309","2023-03-19 00:41:58+00","30.22733","48.94984"
"564654000","2023-03-08 10:28:43+00","1.22992","103.90948"
"875832716","2023-03-22 18:30:00+00","44.072392619735744","9.2681537726268"
"563014650","2023-03-07 03:02:04+00","1.27767","103.92275"
"564654000","2023-03-19 19:34:32+00","1.20656","103.80378"
"563014650","2023-03-19 02:21:04+00","1.15449","103.74058"
"518998309","2023-03-15 07:02:27+00","26.41461","54.02865"
"352656000","2023-03-11 05:36:42+00","8.8107","-79.6053"
"564654000","2023-03-17 23:39:32+00","1.25702","103.84368"
"538008084","2023-03-17 06:42:09+00","43.54054","10.2894"
"564654000","2023-03-16 23:30:00+00","1.257125882550436","103.84120470637576"
"564654000","2023-03-08 17:38:00+00","1.24578","103.81125"
"563078430","2023-03-14 04:36:35+00","1.26235","103.74199"
"564654000","2023-03-09 06:31:04+00","1.23863","103.8922"
"565761000","2023-03-05 18:17:24+00","1.20434","103.83286"
"565761000","2023-03-05 23:58:47+00","1.20839","103.8137"
"564654000","2023-03-08 17:59:25+00","1.2018","103.80212"
"563014650","2023-03-05 20:35:26+00","1.26327","103.91109"
"518998309","2023-03-22 22:05:22+00","29.65117","48.85916"
"564780000","2023-03-11 18:01:09+00","1.29605","103.93451"
"564654000","2023-03-11 03:44:49+00","1.21882","103.88502"
"538008064","2023-03-18 00:01:15+00","8.83283","-79.5465"
"564654000","2023-03-08 00:26:53+00","1.2348","103.82377"
"538008064","2023-03-20 14:35:57+00","9.25733","-79.92383"
"564654000","2023-03-19 08:31:25+00","1.18227","103.78088"
"529123000","2023-03-15 23:30:00+00","29.680170000000004","48.81183"
"875832716","2023-03-17 02:23:33+00","44.07199","9.08451"
"563078430","2023-03-09 06:05:17+00","1.23022","103.86788"
"564654000","2023-03-17 10:03:16+00","1.26797","103.87687"
"232345740","2023-03-15 00:30:00+00","44.02143311195802","8.953840958290533"
"565761000","2023-03-23 00:53:34+00","1.26943","103.75701"
"563078430","2023-03-16 10:30:00+00","1.194061202293709","103.74757834840497"
"889799564","2023-03-15 08:30:00+00","44.02150001190711","8.954374959589293"
"564654000","2023-03-10 05:33:09+00","1.23559","103.89632"
"565761000","2023-03-13 04:10:40+00","1.28268","103.7344"
"564780000","2023-03-21 12:30:00+00","1.2976558425846771","103.94238023416406"
"563014650","2023-03-15 09:11:34+00","1.30005","103.95457"
"352656000","2023-03-10 21:12:20+00","8.82397","-79.5575"
"564654000","2023-03-13 07:02:38+00","1.20887","103.78902"
"564654000","2023-03-22 19:30:00+00","1.2571002057706075","103.84125911612544"
"538008064","2023-03-15 01:28:13+00","8.8315","-79.54383"
"564654000","2023-03-04 20:20:24+00","1.25505","103.86428"
"564654000","2023-03-07 06:53:07+00","1.24597","103.80212"
"563078430","2023-03-14 23:59:01+00","1.18992","103.74646"
"538008064","2023-03-14 01:09:45+00","8.82983","-79.5325"
"564654000","2023-03-14 05:03:46+00","1.24577","103.85642"
"563078430","2023-03-06 20:00:42+00","1.152","103.75704"
"564654000","2023-03-21 09:01:27+00","1.26633","103.92902"
"563014650","2023-03-21 14:30:00+00","1.1969640079883666","103.69311072137748"
"218719092","2023-03-22 09:30:00+00","44.08824713636518","9.24552711873769"
"564654000","2023-03-10 12:04:36+00","1.23432","103.8743"
"563014650","2023-03-04 18:02:55+00","1.29438","103.9618"
"538008064","2023-03-20 08:44:49+00","8.96083","-79.57317"
"564780000","2023-03-08 12:11:19+00","1.30038","103.9524"
"529123000","2023-03-15 00:54:42+00","27.27367","51.83534"
"564654000","2023-03-10 11:09:51+00","1.25446","103.84801"
"352656000","2023-03-20 18:48:41+00","8.83091","-79.55496"
"563014650","2023-03-08 16:00:15+00","1.29714","103.97057"
"352656000","2023-03-17 15:30:00+00","8.814188536929327","-79.5329758860452"
"563014650","2023-03-17 01:35:45+00","1.29468","103.95743"
"564654000","2023-03-09 21:07:28+00","1.28415","103.91618"
"564780000","2023-03-13 19:30:00+00","1.2975135829290114","103.9440254465145"
"564780000","2023-03-07 08:21:30+00","1.20886","103.84897"
"564654000","2023-03-12 08:00:31+00","1.22698","103.90502"
"529123000","2023-03-05 12:26:10+00","29.069","49.6735"
"564654000","2023-03-21 03:17:45+00","1.26338","103.89215"
"564654000","2023-03-19 05:41:49+00","1.22077","103.82755"
"564654000","2023-03-20 09:50:35+00","1.22732","103.89511"
"564654000","2023-03-19 22:08:38+00","1.25711","103.8415"
"564780000","2023-03-19 23:29:36+00","1.29485","103.97101"
"563078430","2023-03-09 05:31:48+00","1.28204","103.92907"
"898998797","2023-03-16 23:32:03+00","-32.14503","-52.10213"
"564654000","2023-03-13 14:15:46+00","1.22104","103.80916"
"563078430","2023-03-24 04:58:52+00","1.27427","103.78314"
"563078430","2023-03-06 07:02:45+00","1.24138","103.76985"
"352656000","2023-03-22 17:30:00+00","8.826225006338468","-79.56049667008786"
"518998309","2023-03-14 23:30:00+00","26.412894405183973","55.684135990644684"
"563078430","2023-03-06 08:32:01+00","1.28034","103.94561"
"563014650","2023-03-08 01:05:13+00","1.29502","103.92697"
"564654000","2023-03-13 16:40:08+00","1.20288","103.80351"
